Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,740072989837.75,788937608845.44,827251242257.23,846423986677.86,911567014941.67,960280174224.47,996327586990.99,1041058534869.44,1126946332902.99,1197646265241.51,1279645738811.31,1365077303614.14,1468691445832.75,1604196050912.58,1711266195125.57,1785162365685.80,1896947027921.73,1986343951053.61,2059704432186.93,2194161491321.89,2326152355245.49,2330225953503.36,2328073479531.49,2272733578326.93,2359435588191.36,2446437948426.78,2555674283902.70,2638605293159.45,2660362941731.42,2688317975153.56,2696800842811.53,2787935499508.31,2848151606306.55,2952251443838.66,3087076684684.84,3124294243887.22,3230375379959.17,3392390054476.44,3460362663716.59,3459768000958.70,3590657818009.90,3614977487759.92,3621445343375.98,3673728330605.02,3903655344458.38,4072283756540.04,4290407864954.71,4534154020736.99,4717423549526.94,4626620598871.66,4905141248773.08,5120189771290.44,5258314808703.08,5403666002150.45,5455200296746.40,5451546760904.32,5425659783897.08,5527278257022.96,5612507153532.96,5657364718220.14,
Lao PDR,LAO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,1516865496.45,1593770030.26,1671627820.11,1647793878.00,1614669908.16,1843801847.60,1967420993.31,2051952488.38,2166038128.19,2294106357.55,2481282920.38,2655748233.09,2839747068.01,3034897078.45,3155309900.50,3385848708.10,3582186704.57,3788213052.16,4012427672.84,4255861752.19,4526436482.45,4848156050.12,5266031526.29,5666082925.93,6109448405.33,6567765473.10,7127792629.58,7700771122.88,8318842593.39,8986537875.29,9670589852.95,10373648102.70,11102172422.63,11867393084.39,12608863058.25,13195413134.66,
Lebanon,LBN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11572724009.80,6659973259.70,8427074626.87,12594042171.68,14664294362.39,16243003871.31,17559538639.60,18691929153.96,20801488262.62,21020937030.38,21791506518.67,21676973708.79,21967850866.93,22811343687.76,23592210159.80,24353553965.37,25980236114.69,26678007920.93,27091387655.92,29613764497.25,32299474784.88,35604407295.46,38443907042.32,38777346378.44,39762501340.36,41277859524.64,42293856738.24,42383355597.08,43031617542.95,43397687323.52,42561672204.51,40162398114.89,
Liberia,LBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749841725.76,1800941880.67,1868711652.88,1305386047.41,1339585173.57,1410331507.46,1523777251.70,1669073677.23,1788340491.36,1883132183.30,1998000000.00,2161851301.49,2334665710.09,2537875668.75,2555669829.49,2555669829.49,2514789741.88,2576870497.69,2608374061.79,2548948906.88,
Libya,LBY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46322057225.74,48026344512.61,47179698570.10,46727316322.53,52809344317.71,55165501857.17,61714049045.17,65725799949.02,69900911108.94,71765417108.50,71198368527.33,74773444900.54,28357141373.22,63275999127.24,54670463262.27,41549552060.47,37867414401.91,36808842612.90,46629774070.70,53686164470.29,55047620625.16,
St. Lucia,LCA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,407178664.78,449166687.27,466202386.76,455850231.79,484615535.54,494726273.52,519291332.62,557020826.78,603185404.30,690056282.63,717132237.57,816811207.87,890169056.80,978213021.31,981887939.85,1059978245.37,1066160041.62,1083203255.25,1102140067.17,1134351090.10,1126477210.80,1197292885.72,1229267847.95,1229867096.66,1187952436.17,1192899669.53,1243772200.04,1334162211.96,1328688091.13,1411003721.85,1434872522.90,1505888983.49,1463288896.84,1486758037.04,1568283095.74,1565148854.68,1515465119.96,1542117088.27,1521136821.81,1581782553.43,1636968552.84,1680175721.54,1709223245.14,
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,809257772528.56,862200994491.98,903521496795.17,926891087249.64,995506914976.62,1047285277642.19,1090312392277.00,1138277634411.75,1228396934547.09,1305197425848.47,1391278009999.59,1483822905233.81,1589921008484.27,1726587321842.60,1836431449581.19,1904877502838.05,2022374159178.65,2120180860465.06,2203274472783.30,2349083715981.53,2491509290192.73,2501016975446.93,2490058040322.84,2427307023615.82,2519847095795.04,2611752443160.93,2729115316308.25,2820881519256.99,2850011580096.54,2888749320021.50,2898782482788.07,2999393692566.99,3075235325473.00,3190446575863.64,3336629131570.71,3387292947244.75,3506482675751.62,3686431196573.62,3768641427507.46,3773620811458.78,3916712078466.41,3951248782590.69,3962703704300.10,4024456659130.44,4279643568614.58,4461772337447.71,4696699314192.59,4955505877000.16,5149739875629.03,5052627989053.87,5348215099512.51,5581709544202.34,5737113099192.79,5896884449385.97,5955303578454.79,5960668524010.17,5940598836041.45,6045887565328.49,6140870793486.94,6191943959639.36,
Least developed countries: UN classification,LDC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,215816326456.34,221450523888.66,224484141941.75,228879774563.88,234078391674.21,238419461635.77,246496191668.08,256070027826.17,262859554782.21,268962052198.26,270289616107.86,274807483923.71,275818584739.85,273301577974.92,275306610340.39,291937604601.47,309006139991.82,323696846251.26,336538947969.22,350536111337.45,364958169446.98,384203364228.63,404785863773.45,426614502612.18,455064911192.79,491649536624.77,529055974709.72,572769356647.91,613437331142.95,642318843089.09,680391283139.84,709997725656.34,743833604385.63,787079974047.52,831113554678.22,861323891929.17,895964804079.50,939523827779.00,981013366494.61,1024297554889.66,
Low income,LIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,156340625509.72,159057714374.50,158665819394.39,158846603918.87,164835798599.62,172435588860.92,177960948099.56,181468256809.31,178658933387.90,179615821050.18,175390857959.02,174950185974.74,174372928182.46,182652398269.85,191483692323.73,200466545429.66,207412523563.04,214223777886.63,220384304275.79,231778926880.22,241694750765.32,254107811984.35,268579375718.69,287220833157.93,306573964039.05,329796450394.21,351295377035.10,368663053066.15,390052983240.50,402766562259.12,412152297151.50,435618966045.97,457513254164.05,467081224391.38,485212035466.84,506388018862.00,524552475903.18,544926276185.70,
Liechtenstein,LIE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5082366478.09,,,,,,,,,,
Sri Lanka,LKA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,5924493033.62,6150691336.36,6305488774.11,6551808521.19,6718024859.08,7055524282.45,7509831213.95,7945483594.44,8558622234.67,8887840752.75,9003996423.69,8967036826.48,9599876387.94,9969071394.41,10579799952.41,10932647568.44,11490277126.31,12139918648.88,12917305250.24,13672454340.27,14451719261.94,15050236593.74,15774753624.49,16579131431.38,17407989584.11,18166202737.75,18479680674.34,18936624973.39,19372035059.14,20611844393.78,21559986606.76,22508624131.36,24061733433.57,25409170950.21,26806697009.23,27825342704.39,29607667121.86,30998760577.37,32331874829.85,34271798040.94,33742158886.30,35079926055.48,37163768055.40,39187357999.20,41633334150.86,44825899741.30,47872638202.97,50721102373.42,52516077578.73,56725749221.90,61493396998.17,67116705113.45,69395808982.48,72838327289.29,76485840044.40,79917480155.13,82777063198.44,85514018430.15,87466701368.69,
Lower middle income,LMC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,507762902910.59,518492638236.81,529709742423.19,570956222223.49,609228228962.31,621316192922.48,625188476893.01,640003218068.23,666796740406.46,720071638488.48,780758945213.43,809176240750.48,834234259079.36,870818407646.96,914010875209.50,949518443611.44,1001280189540.19,1060584577194.59,1103387485279.48,1118291962351.34,1169841997621.75,1191710691095.38,1220933652002.72,1254792890901.81,1290878150693.32,1342767546225.02,1390541963882.59,1435417895657.66,1518063707058.65,1583865333482.98,1635227210155.30,1638267799283.25,1671191699500.29,1677307241927.14,1703996349164.88,1771937479429.92,1867486141055.01,1931780926325.14,2016323841255.99,2123143198790.86,2211700678598.32,2312238893986.60,2420301003597.87,2575972191682.76,2762347439308.30,2945407138126.93,3148028081570.12,3364568698243.32,3507223048391.83,3678663103646.60,3930917552819.94,4121809455240.30,4331020683461.91,4570717677275.22,4835733424478.56,5109239361662.46,5395833342059.32,5691342008009.49,5986207123653.99,6247644409083.76,
Low & middle income,LMY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2212816693024.26,2263119162238.16,2352611352384.28,2464917613619.64,2652338567433.44,2800202881752.91,2922832258087.16,3031568185468.03,3232270277172.60,3480994663460.62,3759978238959.57,4000198645034.72,4255577279278.44,4570435223929.34,4846889304795.30,5042125069794.06,5379857823420.75,5606109827525.13,5766882362672.51,6001354375053.59,6231470404153.37,6336183343610.00,6503153025855.52,6577037697965.55,6860886273959.82,7155401061295.94,7448782444682.70,7791922935105.63,8087021862318.25,8310057700254.48,8485215233331.04,8595382552804.46,8667317064146.88,8900538890744.16,9109586539940.57,9431879046200.05,9889562067847.62,10372002705606.60,10581560019868.70,10923481516697.60,11533864614537.90,11929738518355.00,12441916037824.50,13116120502335.30,14125757161426.70,15115415999483.80,16307196353532.40,17683747366773.60,18667263042912.80,19111780155621.50,20535636055881.50,21763804917120.20,22883433406126.80,24061382389548.70,25138340093075.30,26130719569809.60,27255364841174.60,28600609827593.90,29926279499172.80,31107855191139.60,
Lesotho,LSO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,219198405.81,223286007.08,257519803.10,284855710.45,308359491.61,315001880.59,313724480.58,347958288.91,346680864.29,352045877.88,359710167.18,378104729.71,377338279.87,476974003.87,529346173.76,457812991.50,508397340.25,619273893.95,732705518.33,753909420.91,733216271.64,738309471.55,771217430.03,786535083.42,830068996.66,851735867.08,891638466.26,898145003.77,975402710.21,1031929681.22,1094314714.88,1170551321.65,1251979143.59,1295920687.88,1373415100.85,1418613347.81,1498013644.17,1553494131.36,1577381521.48,1584890253.48,1646313417.21,1704948222.68,1717289251.04,1795593808.09,1825981974.55,1889272746.28,1969190775.50,2064361051.54,2203489358.22,2250959313.26,2269525782.40,2391062404.03,2552306732.48,2659169574.54,2735859196.58,2808363411.70,2950103849.36,2911112764.77,2897934947.47,2941867682.98,
Late-demographic dividend,LTE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1035410292093.82,1030717262961.85,1063421269529.46,1102559855373.30,1175163735403.84,1248047210280.11,1329291283628.78,1364619100999.62,1457800395822.96,1602232873240.20,1761304878499.45,1911857646316.77,2069297245626.44,2269808093182.39,2415555433185.48,2530405121512.78,2710165475219.67,2883141549997.58,3037914702762.46,3264715157603.98,3537464324962.54,3533212303319.67,3593316000174.38,3613915392121.46,3873718204200.27,4154909791169.82,4402314665586.22,4662938839800.38,4872652806003.73,5087923704488.62,5098647814290.95,5120388460831.38,5082918980591.64,5252837010123.30,5429105269356.66,5700356946267.17,5948364926391.72,6246792598670.12,6377320277852.91,6641477619228.48,7091337570032.05,7424803493674.74,7835552582677.72,8328000197373.46,8984825989074.76,9629911659760.70,10470668299002.20,11477158954239.70,12224642897942.70,12547467832149.10,13504540875616.80,14408257454290.40,15188182675580.50,15979535406967.80,16722529465682.40,17387150521538.50,18052144912908.50,18935999566655.50,19876340077491.80,20741181075494.30,
Lithuania,LTU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19300748974.82,20294729609.38,21977817984.49,23618940229.76,23350949638.07,24245680339.13,25827572947.24,27573710461.21,30479583848.47,32476021907.11,34985576590.10,37576763802.77,41742882423.97,42839917917.32,36493542580.16,37034461707.29,39266024338.75,40771209935.15,42222022711.98,43703159116.01,44591709053.71,45731446189.05,47673924466.70,49411522942.65,51353597381.59,
Luxembourg,LUX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8504063001.86,8829767179.50,8949735254.56,9257526364.04,9985707540.71,9912319220.35,10021939966.24,10043660598.06,10463874544.47,11507421888.15,12026066085.20,12346829677.72,13161497281.44,14255570084.32,14856081313.49,13879833146.81,14231594161.44,14454998349.90,15044035450.49,15396909622.46,15526379605.98,15440837003.49,15615518626.34,16082278579.16,17077279319.53,17554026836.00,19306609391.49,20069409256.73,21767940151.61,23900776333.78,25172281328.54,27348221298.97,27845863978.54,29015570717.47,30124232793.76,30555672110.12,30979915764.57,32748781293.02,34728331011.84,37673641690.54,40777874095.92,41810359729.45,43407293733.05,44114523107.33,45708017663.19,47158078369.79,49600152791.59,53744023982.12,53056323200.44,50743806608.92,53212476812.30,54563666585.42,54371319168.63,56358248485.85,58779842013.83,61311156256.02,64115896583.49,65270740381.64,67301206244.26,68847100930.19,
Latvia,LVA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12775634301.07,13100909090.78,14272031909.68,15180470130.69,15609742486.10,16483138516.24,17524718245.77,18771771425.61,20355430117.83,22053349652.57,24422625249.06,27326010552.66,30061576877.21,29055606165.06,24918626326.77,23803906230.75,25300009972.34,26345970992.06,26959306320.00,27475628360.61,28371477922.24,28874733914.74,29968310684.82,31252400402.11,31939153702.15,
"Macao SAR, China",MAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,4132227737.16,4546442280.03,4931076229.89,4967124882.59,5299669391.71,6057208543.19,6530325549.68,6858471778.21,7405755869.21,7676724450.03,8697642992.29,9148768595.82,9537800826.28,9852234768.25,9810925427.00,9783500853.89,9336342326.98,9116083334.16,9639996169.46,9918467699.53,10805885489.69,12065087351.11,15293166583.70,16525720039.19,18725981465.84,21431441475.07,22158796347.98,22451583850.17,28123640998.73,34218795492.13,37379693144.69,41566252583.28,41067004615.63,32198777328.98,31967479514.28,35128290926.04,37040163131.10,35295253106.97,
St. Martin (French part),MAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,11947014184.20,13145161283.98,14445446369.61,15653398481.54,16391215216.39,17308614101.50,17730466108.65,18361548509.41,19389069934.58,20854538798.91,23109494479.57,24509737499.89,25056957435.62,26258134655.16,27214499196.20,26740032111.07,29135236266.23,29539216588.54,31435157625.47,33323672523.76,36413145449.71,36294801242.90,40604894538.53,41760592095.02,43185385081.90,46301680542.24,45330392242.29,44994679123.38,49758715929.22,47069034480.30,52892827880.86,52067328269.93,55836249260.85,56440024805.36,57519650790.12,61730070507.74,63656943581.25,67451637210.91,70687304633.49,73014076004.60,78544623310.64,81318500633.84,86135221236.45,89790590993.49,93216746661.60,98106615021.85,101059586129.68,105643067055.47,108463202314.75,113383503344.94,114585205650.44,119437717293.90,123009160840.19,125838371539.51,
Monaco,MCO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,2014669330.25,2119997452.13,2218541497.55,2363939327.54,2469716417.91,2445695030.04,2553590015.91,2644325097.76,2748869847.08,2846020540.69,2893989005.46,2920682534.05,2991724908.51,3027475223.84,3072418566.85,3124916973.19,3201551333.40,3281096250.92,3431980791.46,3574876779.17,3669377008.56,3706625878.30,3757282115.87,3722943656.37,3805430067.61,3885996818.24,3929159750.76,4017064828.32,4157793318.31,4295023067.74,4462968314.99,4560606124.88,4607420522.34,4657527906.67,4772591409.25,4863051836.14,5145300278.40,5887710460.03,5926971761.90,5257223916.21,5367625613.15,5743359406.07,5800793053.16,6357669097.18,6815421317.78,7149376905.74,7399605196.87,7148018560.25,7584047726.37,,
Moldova,MDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794228776.08,4512469064.54,4586792340.71,4286715578.08,4142328086.47,4229636600.29,4487644450.37,4837680701.41,5156967629.53,5538583218.13,5953976967.17,6239767852.67,6426960903.20,6928263862.95,6512568011.12,6974960345.37,7380775144.92,7337248194.48,8000819054.67,8400830051.07,8372415478.67,8741545794.80,9151593650.48,9545247431.38,9875157730.02,
Madagascar,MDG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4175487806.22,4261028216.94,4357799137.75,4317297681.80,4488371416.16,4468072583.02,4560318283.07,4812438471.38,5141069600.73,5332380222.38,5613740895.89,5834325267.62,5760076388.08,5609250036.09,5721820918.39,5793840999.63,5616036223.94,5748799340.43,5595777456.68,6147221756.05,6205786804.18,5597619697.37,5491264923.12,5540686307.43,5638212467.30,5703409606.72,5815209260.95,5883532925.68,6083980727.49,6331895681.36,6530014685.35,6118209000.12,6190458008.94,6320452872.06,6317791879.19,6423841848.30,6562224536.95,6804599815.66,7071141066.59,7403430039.90,7733390473.34,8195865456.21,7178924838.83,7881374889.78,8295699053.16,8690229649.81,9159372431.78,9682424274.53,10332370457.72,9921275540.97,9982711030.26,10140281078.13,10445619787.53,10685909460.35,11042733588.85,11388624678.98,11843389099.48,12309227038.14,12871116511.80,13488930104.36,
Maldives,MDV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168947333.36,1260810777.06,1366692920.09,1469122222.37,1559850154.52,1619839033.86,1555958505.24,1669051580.28,1898547004.09,2013100660.82,1748799599.45,2205437293.21,2375561798.75,2600891737.91,2412877397.50,2588176054.69,2809898200.59,2880634126.69,3090375228.52,3316888181.05,3412565430.30,3628864086.69,3875759879.53,4142753892.58,4358839904.84,
Middle East & North Africa,MEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,449403507401.91,501426038976.81,595983898751.22,669143500443.14,777865325246.22,870374997141.51,956857021678.62,933760277017.94,1075600203513.11,1110938423924.59,1058161628979.79,1107105739395.93,1096173378790.95,1112134827872.96,1090403110946.61,1061779542262.63,1049166793155.01,1042660819127.99,1052691942848.38,1054765659812.94,1087019745963.68,1117553835025.64,1264218318559.64,1317525362170.04,1379945663167.73,1419333302429.70,1457415451603.57,1500705108053.70,1571617694053.65,1624767556625.81,1698949434145.55,1728322872253.16,1827467438502.21,1849371178640.90,1878870538409.93,1981968201163.07,2140493766930.00,2248961572974.45,2384641025469.49,2507991305472.58,2620744923059.34,2633731753006.66,2766778332455.17,2868623448809.01,2980195560855.76,3060890121293.13,3149822659572.58,3224644136749.41,3384664795604.20,3442755105865.25,3524699653912.39,3588455633026.18,
Mexico,MEX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,147593304899.90,154972970148.49,162201552099.83,175351048523.53,196227433882.39,210159581679.92,222971202539.93,236025998947.34,258267386911.91,267096567520.37,284464479176.94,295167363283.64,319456116855.13,344568945103.70,364474097749.84,385411257804.83,402436584808.53,416081759447.64,453349962679.76,497316613380.41,543235109451.55,589549198137.71,586478778503.07,566031654495.71,585337942177.67,598143340046.78,579726773526.63,589712215374.00,597279762230.83,621801138598.97,653984125355.57,681547952923.18,705682263950.00,719380656483.06,754925835085.17,707431708271.84,755347887959.66,807065442037.97,848741697521.21,872112260583.46,915216005402.79,911514962239.03,911151773828.82,924330515307.74,960569732547.58,982737828708.38,1026912659604.72,1050443805732.82,1062456519192.32,1006297786022.87,1057801295584.05,1096548640919.65,1136488480758.67,1151877579920.19,1184180145123.71,1223115888816.33,1258715245011.32,1285375870413.80,1312830960705.81,1310919448306.90,
Marshall Islands,MHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,72197643.36,75685676.39,87423013.82,90802810.16,85121012.60,106011836.55,115938523.90,124969029.76,122855042.64,126142946.37,126253771.99,135269372.91,143393977.06,151822243.28,164291756.01,147364860.68,137866225.61,136736599.13,135020348.69,136848628.94,146190013.60,151659662.36,149209043.65,150625452.22,154066926.15,155096338.81,159391140.49,148627306.00,150773196.53,162164700.00,160938502.23,157123714.06,162964989.06,161433174.68,164002042.14,166145000.87,172884913.05,179151563.71,,
Middle income,MIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2135241190844.36,2187235094042.05,2269504991742.36,2380024684061.74,2566547821290.38,2711089118386.78,2831104284528.18,2938153292289.66,3135107306818.14,3378343990094.48,3653290495748.38,3888394600539.92,4142519793217.23,4453288887683.91,4723508068341.26,4915556573412.47,5247776890582.52,5469250860185.33,5630024007728.73,5861874388718.16,6088586526155.75,6190805243262.05,6355934604455.59,6427409171474.78,6710488266242.54,7003719653078.39,7291317794817.45,7627198981777.75,7916884788515.45,8136374298353.15,8312294971165.64,8421198001920.41,8495797586348.34,8728144415173.73,8936537877850.07,9251180562821.53,9700118211144.69,10173575736089.90,10377035316168.50,10712269290537.10,11315022802433.20,11700605001647.80,12202970649690.90,12864744655396.60,13858882083495.80,14829976205512.30,16001742789519.50,17354519629969.10,18317335933111.00,18746370267427.70,20147828415058.20,21361234026095.90,22469106087405.30,23623949192196.90,24679434787758.50,25660523930372.10,26766483555203.90,28089779810124.20,29396033181639.20,30556933070718.90,
North Macedonia,MKD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7693258824.18,7218525697.65,6744615144.06,6240841539.56,6131117174.18,6062771913.08,6134622058.79,6222959471.51,6433216821.48,6712355895.07,7017710078.97,6802458901.68,6904064881.55,7057514742.03,7387389303.16,7736376122.17,8133795710.16,8660335906.48,9134229607.67,9101472903.23,9407168702.43,9627285730.15,9583367667.76,9863705864.98,10221671933.75,10615805818.61,10918165751.29,11036275491.89,11336478398.08,11738989571.83,
Mali,MLI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,1945443159.78,2017588172.28,2022248789.25,2146353284.65,2201493015.18,2330148628.72,2296242267.81,2261136716.65,2523994971.02,2867849874.49,3049919545.08,3005284694.39,3317704390.48,3174185811.22,3222078063.13,2984339190.55,3038680240.15,3029958888.86,3644635587.49,3742771806.36,3737563204.58,4013758699.26,4181428977.90,4076793103.90,4555620762.19,4408990705.52,4548851305.62,4720794885.05,4764274463.29,5100431445.48,5346732521.39,5751569337.51,6079463064.67,6075764625.03,7009988742.67,7227740601.46,7886841302.22,8009875920.89,8533303592.46,8931142152.77,9243162036.57,9684351570.69,10149812716.64,10689167195.34,11032624437.34,10940322467.65,11192362001.78,11987178898.25,12726485665.75,13460048564.69,14189385788.03,14849275465.50,15597678949.24,
Malta,MLT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,1133812143.71,1161635821.29,1229455919.40,1280430863.05,1408940076.89,1684529895.27,1971187856.29,2211360731.80,2458174201.25,2716055680.76,2907529762.69,3003820230.68,3072441071.19,3053625745.72,3082402227.23,3162090945.25,3284944186.66,3419972292.19,3707736842.11,4010996553.10,4263344027.58,4530079809.09,4742582791.99,4955086040.04,5235103141.99,5567139201.91,5777428741.88,6081147023.73,6392842370.41,6694582924.57,7147819170.09,7191303195.02,7405806708.21,7594193291.79,7627866896.46,7916478854.57,8061248839.98,8382606390.03,8663131380.09,8449821026.12,8749171417.21,8868075473.95,9115864465.07,9556968000.80,10397086102.35,11525964503.51,12197936956.12,12987288975.21,13937208360.07,14548228993.77,
Myanmar,MMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3333228175.42,3348946382.22,3485813551.97,3951145083.56,3718263847.96,4115844769.08,3916153089.08,3684110880.31,4128390344.11,4264286266.69,4476619177.52,4661501868.33,4775048659.44,4728820233.05,4981451575.58,5188316772.88,5503786990.31,5831388166.40,6211467377.00,6534543030.90,7053290217.82,7501580034.72,7921959309.83,8269819885.19,8677747608.38,8925150213.41,8830780248.57,8477051707.98,7514699543.41,7792390041.96,8011896469.84,7959769716.74,8728758488.45,9255924021.28,9948078165.27,10639275753.17,11324734004.97,11964760742.62,12666639111.03,14053019226.09,15984737489.93,17798045642.41,19938352012.12,22698616844.62,25777607411.18,29275358077.57,33103433579.02,37073010378.88,40874960811.62,45187272895.31,49540813342.48,52310879190.54,56146663569.60,60877582017.39,65742258214.07,70339509334.18,74384076490.09,79148359722.80,84491238202.28,86931311984.48,
Middle East & North Africa (excluding high income),MNA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,218209243944.79,234283181816.04,256724626107.57,287440488234.96,324134800605.70,354959860344.82,387658253474.48,441262178086.60,472249560665.61,503681318994.62,506292009787.70,584426587898.06,578071121175.27,541524715930.22,524579234127.49,462297366143.09,457946952930.25,530220844208.67,554975831098.40,545433942426.57,563315127834.02,546934915022.64,557021625546.05,552709252779.51,567615079229.83,641099900801.35,632165266487.08,661917283952.21,680396212177.86,690218538951.04,707880583798.01,751000929034.10,775575286708.43,828440761383.27,863791085744.71,902166537877.03,922256692856.89,952986287303.81,979513222074.28,1058097960366.90,1106104849834.41,1166825188698.05,1238036198263.95,1281677214997.08,1314450566685.33,1383656519684.54,1370790520608.94,1409237948217.39,1433231292038.42,1463493836886.54,1474286214223.99,1589347867998.89,1635769875770.51,,,
Montenegro,MNE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056198272.95,3205952193.49,2904592642.21,2994635019.45,3027571294.66,3085214251.51,3161809611.92,3301752979.78,3439786115.28,3734452624.10,3988774467.82,4276873686.64,4029024845.24,4139192052.98,4272823841.06,4156440802.54,4303952078.28,4380722217.29,4529244465.59,4662824825.15,4882745296.55,5130685604.51,5316457896.84,
Mongolia,MNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,2497286677.48,2705613731.31,2863460263.29,3033361371.57,3206653431.95,3507277015.24,3628581398.11,3813928331.24,3973281722.44,3846754148.22,3512334855.64,3187216784.29,3086220528.18,3152092285.02,3353083145.00,3428027699.94,3561608120.97,3680563574.15,3793570457.54,3837047132.18,3950344027.42,4137312959.55,4427116613.57,4897515726.08,5252765131.75,5702204050.41,6286566854.32,6846094435.55,6759244954.07,7189481824.07,8432599135.69,9471480157.76,10574804943.27,11408652157.28,11680159346.40,11816629563.88,12447287566.11,13349296395.79,14029999431.93,
Northern Mariana Islands,MNP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456241935.48,1462189826.30,1416589330.02,1237161290.32,1151908188.59,1074585607.94,955627791.56,788095533.50,799000000.00,737538461.54,741503722.08,759347394.54,788095533.50,815852357.32,1046828784.12,1314483870.97,1056741935.48,,
Mozambique,MOZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,2766035611.29,2904337473.44,2703938204.05,2279419850.89,2131257563.33,2152570069.07,2103061043.02,2412211025.23,2610012213.02,2779663125.67,2807459557.71,2945025051.86,2765312332.24,3058133951.85,3258023887.35,3331469545.13,3704751796.85,4123397346.74,4532716982.13,5063114793.47,5123290954.55,5742680267.63,6276202740.73,6710920789.31,7243080088.34,7723866242.55,8473243992.44,9128359828.64,9793738054.86,10412094589.72,11087646867.94,11908539949.75,12772914087.88,13662369644.63,14673181811.18,15659700730.30,16258561247.97,16866845660.33,17445070420.67,17833027443.73,
